kernel,B,T,D,dtype,device,warmup,runs,mean_ms,median_ms,p95_ms,std_ms,min_ms,max_ms,speedup_vs_ref
phase2_ref_torch,4,128,2048,float16,NVIDIA GeForce RTX 4060 Ti,50,200,0.12289664044976234,0.11820800229907036,0.16092799603939056,0.039792187616629004,0.08716800063848495,0.46716800332069397,
phase2_fused_triton,4,128,2048,float16,NVIDIA GeForce RTX 4060 Ti,50,200,0.07054080026224256,0.06815999746322632,0.08390399813652039,0.01566201620355464,0.062272001057863235,0.24883200228214264,1.7342723987459938
phase2_ref_torch,4,128,4096,float16,NVIDIA GeForce RTX 4060 Ti,50,200,0.12759248133748768,0.12124800309538841,0.14745600521564484,0.027710192229411793,0.10751999914646149,0.3378880023956299,
phase2_fused_triton,4,128,4096,float16,NVIDIA GeForce RTX 4060 Ti,50,200,0.07002432042732835,0.06860800087451935,0.08211199939250946,0.00804828897355887,0.06038400158286095,0.1398719996213913,1.7672574852770457
phase2_ref_torch,4,512,512,float16,NVIDIA GeForce RTX 4060 Ti,50,200,0.12489407993853092,0.11630399897694588,0.2078080028295517,0.04779296750439195,0.06758400052785873,0.4343680143356323,
phase2_fused_triton,4,512,512,float16,NVIDIA GeForce RTX 4060 Ti,50,200,0.0658502396196127,0.06348799914121628,0.07292799651622772,0.009906663438075813,0.059328000992536545,0.1687999963760376,1.831905250601
phase2_ref_torch,4,512,1024,float16,NVIDIA GeForce RTX 4060 Ti,50,200,0.12233936041593552,0.11468800157308578,0.15827199816703796,0.030293268982611705,0.1013759970664978,0.4116480052471161,
phase2_fused_triton,4,512,1024,float16,NVIDIA GeForce RTX 4060 Ti,50,200,0.07147008061408996,0.06987200304865837,0.07817599922418594,0.004283869576365716,0.06390400230884552,0.09536000341176987,1.641401370635072
phase2_ref_torch,4,512,2048,float16,NVIDIA GeForce RTX 4060 Ti,50,200,0.2920747199654579,0.2744320034980774,0.4423680007457733,0.06166602748869592,0.15769599378108978,0.5457919836044312,
phase2_fused_triton,4,512,2048,float16,NVIDIA GeForce RTX 4060 Ti,50,200,0.06819247996434569,0.0663519985973835,0.07475200295448303,0.010114498044229843,0.06230400130152702,0.18451200425624847,4.136002069256422
phase2_ref_torch,4,512,4096,float16,NVIDIA GeForce RTX 4060 Ti,50,200,0.5836366406083107,0.5709919929504395,0.7256320118904114,0.046024549751244155,0.5546240210533142,0.8970239758491516,
phase2_fused_triton,4,512,4096,float16,NVIDIA GeForce RTX 4060 Ti,50,200,0.24507760003209114,0.23235200345516205,0.2741439938545227,0.08952540033652061,0.17100800573825836,1.4804480075836182,2.4574438113705623
